Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_808.jpg;-2.987457;0;0;4.227375;115.5168;135.7254;359.682;110.1204;359.1779
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_874.jpg;0;0;0;4.212024;115.4297;135.9629;359.7179;109.7878;359.2132
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_943.jpg;0;0;0;4.191967;115.3151;136.2786;359.7554;109.6717;359.2799
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_009.jpg;0;0;0;4.177965;115.2303;136.5143;359.7622;109.6529;359.3356
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_075.jpg;0;0;0;4.163752;115.1462;136.749;359.7508;109.6473;359.3965
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_143.jpg;0;0;0;4.145237;115.0624;136.9827;359.7254;109.6484;359.4693
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_209.jpg;0;0.1988307;0;4.133741;114.9512;137.2935;359.6893;109.6516;359.5792
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_275.jpg;0;0.4005515;0;4.129967;114.8679;137.5266;359.6736;109.6516;359.6606
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_341.jpg;0;0.6014928;0;4.139659;114.7843;137.7608;359.6875;109.6513;359.741
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_409.jpg;0;0.7996167;0;4.157198;114.6719;138.0758;359.7772;109.6509;359.844
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_475.jpg;0;1;0;4.182907;114.5866;138.315;359.9114;109.6507;359.9165
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_542.jpg;0;1;0;4.229257;114.4712;138.6386;0.1808429;109.651;0.004990599
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_610.jpg;0;1;0;4.264524;114.3839;138.8843;0.4225652;109.6458;0.05157143
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_676.jpg;0;1;0;4.300056;114.2963;139.1323;0.6637211;109.6276;0.05978131
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_743.jpg;0;1;0;4.347833;114.1786;139.4662;0.9889922;109.5928;0.03683672
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_810.jpg;0;1;0;4.383594;114.0898;139.719;1.228104;109.5619;-0.0008905038
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_876.jpg;0;1;0;4.431212;113.9998;139.9734;1.450346;109.5489;-0.002614585
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_38_943.jpg;0;1;0;4.465465;113.8802;140.3124;1.520499;109.5149;-0.003111286
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_010.jpg;0;1;0;4.510887;113.7907;140.5676;1.452028;109.4963;-0.001574971
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_076.jpg;0;1;0;4.558936;113.7007;140.825;1.397993;109.4702;-0.001323343
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_144.jpg;0;1;0;4.594116;113.5797;141.1721;1.359781;109.4318;-0.001267811
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_210.jpg;0;1;0;4.62917;113.4881;141.4351;1.353083;109.4023;-0.001268981
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_275.jpg;0;1;0;4.675741;113.3959;141.7003;1.362044;109.3726;-0.001288148
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_341.jpg;0;1;0;4.710558;113.303;141.9679;1.383734;109.3427;-0.001333156
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_409.jpg;0;1;0;4.745291;113.1783;142.3279;1.427523;109.3022;-0.00138082
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_476.jpg;0;1;0;4.779948;113.0841;142.6005;1.467991;109.2711;-0.001431421
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_542.jpg;0;0.8003281;0;4.82338;112.9894;142.8748;1.506422;109.2391;-0.001449168
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_608.jpg;0;0.5993897;0;4.846472;112.8632;143.2416;1.492345;109.1954;-0.001512626
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_676.jpg;0;0.3987997;0;4.861485;112.7687;143.5168;1.429744;109.1624;-0.001283701
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_744.jpg;0;0.1941355;0;4.865564;112.6433;143.8827;1.282723;109.1191;-0.00110542
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_811.jpg;0;0;0;4.859477;112.5499;144.1557;1.117681;109.0883;-0.0009112966
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_877.jpg;0;0;0;4.83942;112.4572;144.4271;0.9073515;109.06;-0.0006638388
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_39_943.jpg;0;0;0;4.823915;112.3343;144.7867;0.5793638;109.0266;-1.680953E-06
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_011.jpg;0;0;0;4.808349;112.2426;145.0551;0.3135054;109.0082;0.006035033
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_077.jpg;0;0;0;4.787666;112.151;145.3224;0.04253781;108.9959;0.0187866
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_142.jpg;0;0;0;4.771852;112.0599;145.5895;359.8094;108.9768;0.007754734
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_210.jpg;0;0;0;4.754897;111.9379;145.9453;359.5777;108.9624;-0.0005845507
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_276.jpg;0;0;0;4.732718;111.8466;146.2115;359.4312;108.9579;-0.002019641
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_342.jpg;0;0;0;4.71558;111.725;146.5654;359.2692;108.9563;0.0003711549
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_411.jpg;0;0;0;4.698677;111.6347;146.8307;359.1978;108.936;359.9515
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_476.jpg;0;0;0;4.676769;111.5441;147.095;359.1258;108.9286;359.9202
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_545.jpg;0;0;0;4.659194;111.4224;147.4467;359.1039;108.9525;359.9619
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_610.jpg;0;0;0;4.643103;111.332;147.7095;359.0822;108.9576;359.9777
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_678.jpg;-3.09165;0;0;4.621953;111.243;147.9717;359.0583;108.8301;359.9665
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_745.jpg;-6.083725;0;0;4.604146;111.1279;148.3218;359.0848;108.187;359.9165
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_811.jpg;-3.092636;0;0;4.586942;111.0449;148.5844;359.1138;107.6017;359.829
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_877.jpg;-0.08491963;0;0;4.565881;110.9626;148.8464;359.1563;107.248;359.7626
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_40_945.jpg;0;0;0;4.548696;110.8534;149.1952;359.2615;107.0956;359.7364
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_011.jpg;0;0;0;4.532641;110.7728;149.4558;359.324;107.0657;359.7095
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_078.jpg;0;0;0;4.51125;110.6921;149.7157;359.4067;107.0709;359.7271
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_145.jpg;0;0;0;4.495965;110.5859;150.0604;359.4807;107.0723;359.7397
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_212.jpg;0;0;0;4.480873;110.5068;150.3176;359.5107;107.0725;359.7519
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_278.jpg;0;0;0;4.460848;110.428;150.5736;359.5207;107.0726;359.7677
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_345.jpg;0;0;0;4.445882;110.3232;150.9134;359.5262;107.0815;359.8156
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_411.jpg;0;0;0;4.430262;110.2451;151.1671;359.5235;107.0867;359.859
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_479.jpg;0;0;0;4.410414;110.1674;151.4197;359.5047;107.0882;359.8989
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_546.jpg;0;0;0;4.395579;110.0644;151.7549;359.4588;107.0884;359.9488
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_613.jpg;0;0;0;4.380363;109.987;152.0054;359.4442;107.1014;0.01748545
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_676.jpg;0;0;0;4.360288;109.9102;152.255;359.4156;107.1051;0.06957325
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_744.jpg;0;0;0;4.344646;109.8088;152.5871;359.4112;107.0888;0.07853803
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_812.jpg;0;0;0;4.329865;109.7328;152.8349;359.3932;107.0855;0.09131146
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_877.jpg;0;0;0;4.310366;109.6573;153.082;359.3807;107.0761;0.08301711
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_41_944.jpg;0;0;0;4.294778;109.5568;153.4103;359.3757;107.0643;0.05323932
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_012.jpg;0;0;0;4.280249;109.4817;153.6553;359.3596;107.0621;0.03639096
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_079.jpg;0;0;0;4.26096;109.4068;153.8993;359.335;107.0614;0.02084569
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_146.jpg;0;0;0;4.245576;109.3077;154.224;359.34;107.0437;359.9524
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_212.jpg;0;0;0;4.23112;109.2334;154.4663;359.3305;107.0408;359.9175
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_278.jpg;0;0;0;4.211001;109.1586;154.708;359.3514;107.0558;359.9298
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_345.jpg;0;0;0;4.196656;109.06;155.0289;359.3587;107.061;359.9317
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_413.jpg;0;0.1039353;0;4.182462;108.9864;155.2685;359.3548;107.062;359.9331
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_480.jpg;0;0.3036506;0;4.171805;108.9124;155.5081;359.3813;107.0731;359.9622
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_546.jpg;0;0.5028074;0;4.174065;108.8137;155.8288;359.4661;107.0797;-0.0004910746
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_613.jpg;0;0.7036465;0;4.184977;108.7393;156.071;359.5728;107.0807;0.02224607
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_679.jpg;0;0.7015653;0;4.214261;108.6643;156.3153;359.7271;107.0808;0.04216215
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_746.jpg;0;0.5035366;0;4.232896;108.5637;156.6432;359.9727;107.0809;0.06442017
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_813.jpg;-3.019683;0.3022244;0;4.243412;108.4894;156.8901;0.1516092;106.8877;0.04494093
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_879.jpg;-6.024754;0.1018863;0;4.241991;108.4184;157.1371;0.2986547;106.3527;359.9609
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_42_946.jpg;-9.034863;0;0;4.229392;108.3312;157.4652;0.3754092;105.0233;359.7431
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_013.jpg;-6.031492;0;0;4.213902;108.2709;157.7097;0.3419685;103.9487;359.5336
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_080.jpg;-3.040781;0;0;4.195493;108.2133;157.953;0.2470274;103.1394;359.317
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_146.jpg;-0.04083306;0;0;4.181958;108.1386;158.2751;0.04551472;102.6378;359.0689
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_213.jpg;0;0.2019126;0;4.169237;108.0831;158.5162;359.8989;102.5478;358.9419
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_279.jpg;0;0.4022282;0;4.164002;108.0264;158.759;359.8691;102.5606;358.9405
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_347.jpg;0;0.601851;0;4.170014;107.9508;159.0862;359.9802;102.612;359.039
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_414.jpg;0;0.8020772;0;4.185433;107.8947;159.3334;0.08930184;102.6288;359.1227
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_480.jpg;0;1;0;4.221884;107.8382;159.5828;0.224232;102.6414;359.226
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_547.jpg;0;1;0;4.256711;107.7621;159.9194;0.4593504;102.6588;359.3869
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_613.jpg;0;1;0;4.292186;107.7042;160.1748;0.6674601;102.6767;359.5224
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_680.jpg;0;1;0;4.339481;107.6456;160.4326;0.8932641;102.7014;359.6672
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_747.jpg;0;0.8015234;0;4.372171;107.5664;160.7791;1.19538;102.7452;359.8688
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_813.jpg;0;0.6006424;0;4.397305;107.5069;161.0402;1.394283;102.7712;-0.002959121
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_880.jpg;0;0.4011427;0;4.41659;107.4495;161.301;1.505788;102.741;-0.00214945
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_43_946.jpg;0;0.2015954;0;4.424025;107.3735;161.6456;1.433064;102.712;-0.001208067
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_014.jpg;0;0;0;4.420674;107.3169;161.9021;1.295145;102.6834;-0.0009191353
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_080.jpg;0;0;0;4.402647;107.2607;162.157;1.10566;102.6545;-0.0007001581
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_147.jpg;0;0;0;4.388637;107.1864;162.4945;0.7965692;102.6192;-0.0001308601
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_214.jpg;0;0;0;4.374572;107.1309;162.7462;0.5389085;102.5976;0.004333439
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_280.jpg;0;0;0;4.355707;107.0755;162.9969;0.2720061;102.5829;0.01691083
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_348.jpg;0;0;0;4.341514;107.0019;163.33;359.9325;102.5663;0.03133276
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_414.jpg;0;0;0;4.326671;106.947;163.58;359.739;102.5422;0.0001820424
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_481.jpg;0;0;0;4.306342;106.8915;163.8294;359.5749;102.5377;-0.005103799
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_547.jpg;0;0;0;4.291386;106.8175;164.1612;359.3975;102.5404;-5.60987E-06
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_613.jpg;0;0;0;4.275827;106.7623;164.4095;359.2843;102.5422;0.00480642
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_680.jpg;0;0;0;4.255476;106.7073;164.6575;359.2129;102.5377;-0.003443854
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_747.jpg;0;0;0;4.240323;106.634;164.9872;359.1367;102.5361;359.993
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_813.jpg;0;0;0;4.225826;106.5791;165.2338;359.104;102.5381;-0.003499145
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_880.jpg;0;0;0;4.204775;106.5242;165.48;359.1032;102.5417;0.007006158
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_44_948.jpg;0;0;0;4.190396;106.4515;165.807;359.099;102.5431;0.01653324
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_014.jpg;0;0;0;4.176093;106.3971;166.0512;359.094;102.5432;0.02223779
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_080.jpg;0;0;0;4.155587;106.3436;166.2955;359.1351;102.5241;359.9758
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_148.jpg;0;0;0;4.14132;106.2717;166.6194;359.1763;102.5177;359.9398
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_215.jpg;0;0;0;4.127231;106.2179;166.8613;359.1986;102.5168;359.9189
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_280.jpg;0;0;0;4.108547;106.1639;167.1023;359.2302;102.5256;359.9222
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_348.jpg;0;0;0;4.093292;106.0923;167.4227;359.2892;102.5377;359.9492
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_414.jpg;0;0;0;4.07941;106.0391;167.6619;359.3195;102.5399;359.9636
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_480.jpg;0;0;0;4.061016;105.9861;167.9001;359.3384;102.5405;359.9768
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_548.jpg;0;0;0;4.047281;105.9159;168.2161;359.3473;102.5406;359.9932
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_615.jpg;0;0;0;4.03359;105.8634;168.4524;359.3684;102.5389;0.0002445943
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_681.jpg;0;0;0;4.014353;105.8111;168.6879;359.3887;102.538;0.006422223
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_748.jpg;0;0;0;4.000775;105.7416;169.0003;359.3974;102.5376;0.01405762
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_815.jpg;0;0;0;3.987258;105.6898;169.2335;359.3918;102.5375;0.01888437
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_882.jpg;0;0;0;3.968475;105.6385;169.4664;359.4103;102.5242;359.9878
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_45_948.jpg;0;0;0;3.955009;105.57;169.7751;359.414;102.5201;359.965
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_015.jpg;0;0;0;3.941645;105.5184;170.0057;359.4171;102.5261;359.9668
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_081.jpg;0;0;0;3.923045;105.4671;170.2356;359.4283;102.5337;359.982
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_148.jpg;0;0;0;3.909784;105.3992;170.5407;359.4259;102.5363;-0.005087138
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_215.jpg;0;0;0.1021579;3.896577;105.3487;170.768;359.4019;102.5368;0.003179739
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_281.jpg;0;0;0.3010613;3.843569;105.2991;170.9921;359.3434;102.5317;-0.002514222
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_348.jpg;0;0;0;3.762302;105.2346;171.2821;359.1239;102.5307;-0.001132056
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_415.jpg;0;0;0;3.738242;105.1866;171.4983;358.9806;102.5314;0.002805464
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_482.jpg;0;0;0;3.719398;105.1386;171.715;358.9077;102.5275;-0.003084751
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_549.jpg;0;0;0.09999548;3.705372;105.0744;172.0038;358.9029;102.525;-0.002892622
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_615.jpg;0;0;0.3003293;3.671743;105.027;172.2175;358.904;102.5246;-0.001692476
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_682.jpg;0;0;0;3.605334;104.9801;172.4288;358.91;102.5232;-0.003224473
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_749.jpg;0;0;0;3.591551;104.9175;172.7104;358.989;102.5225;-0.003643606
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_815.jpg;0;0;0;3.579243;104.8704;172.921;359.062;102.5302;0.01419277
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_881.jpg;0;0;0;3.56147;104.8234;173.1312;359.1551;102.5393;0.04859372
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_46_949.jpg;0;0;0.09934327;3.549333;104.7616;173.4095;359.2523;102.5419;0.08048198
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_015.jpg;0;0;0.2988499;3.515711;104.7162;173.6139;359.2369;102.5425;0.09936658
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_082.jpg;0;0;0;3.455286;104.6719;173.8158;359.1985;102.5292;0.08202632
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_149.jpg;0;0;0;3.44292;104.6124;174.084;359.1682;102.5219;0.05963031
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_216.jpg;0;0;0.09909414;3.431108;104.568;174.2839;359.1387;102.5209;0.04542916
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_281.jpg;0;0;0;3.379715;104.5247;174.4813;359.0895;102.5063;-0.003582706
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_349.jpg;0;0;0;3.363287;104.4668;174.7429;359.0327;102.4992;359.9412
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_416.jpg;0;0;0.1001536;3.350609;104.4227;174.9385;359.0345;102.5153;359.9536
